user_id,transaction_amount,transaction_hour,transaction_frequency,unusual_location,account_age_days,login_frequency,support_contacts,notifications_opted_out,payment_method,fraud_risk,churn_risk
USR_2189,10.418311744327601,13,2,0,2226,34,0,0,mobile_payment,0,0
USR_2190,106.63088964319039,18,5,0,838,28,0,0,bank_transfer,0,0
USR_2191,102.31256137775118,9,5,0,2230,16,1,1,mobile_payment,0,0
USR_2192,361.38854791082326,8,0,0,1391,49,0,0,bank_transfer,0,0
USR_2193,182.71751652305028,11,1,0,3588,23,0,0,credit_card,0,0
USR_2194,234.0577942499921,11,9,0,3601,13,0,1,bank_transfer,0,0
USR_2195,82.82582393025343,11,6,0,1303,4,6,0,bank_transfer,0,1
USR_2196,208.44854904970438,13,0,0,636,46,1,0,mobile_payment,0,0
USR_2197,60.567907833859664,22,9,0,2645,39,0,0,bank_transfer,0,0
USR_2198,271.19121106540575,15,4,0,2384,29,0,1,credit_card,0,0
USR_2199,57.98979903759941,10,0,0,2429,8,9,1,credit_card,0,1
USR_2200,397.3491067748466,16,5,1,1063,6,8,1,mobile_payment,0,1
USR_2201,1919.7014291700075,2,18,1,5,22,1,0,mobile_payment,1,0
USR_2202,364.74425814902327,8,7,0,508,16,0,0,credit_card,0,0
USR_2203,215.0730294598151,15,2,0,2267,27,0,0,credit_card,0,0
USR_2204,196.9307336886914,7,2,0,1509,47,1,0,mobile_payment,0,0
USR_2205,58.122355633943165,14,0,0,894,5,5,1,mobile_payment,0,1
USR_2206,266.6892474509831,10,2,0,2374,18,1,0,mobile_payment,0,0
USR_2207,262.1060607799751,22,4,0,421,32,1,0,mobile_payment,0,0
USR_2208,239.3700017803066,11,5,0,358,40,0,0,mobile_payment,0,0
USR_2209,372.8539986944001,16,2,0,1252,11,0,0,credit_card,0,0
USR_2210,417.9271560158537,10,3,0,2407,49,0,0,mobile_payment,0,0
USR_2211,377.886940724769,12,4,0,2094,47,0,1,bank_transfer,0,0
USR_2212,80.49421397535347,12,4,0,2889,48,1,0,credit_card,0,0
USR_2213,314.80915954823297,9,8,0,3108,14,0,0,bank_transfer,0,0
USR_2214,4924.471939941856,0,49,0,152,32,0,0,mobile_payment,1,0
USR_2215,350.36492084583347,6,0,0,930,41,0,1,credit_card,0,0
USR_2216,197.10115731495208,19,1,0,1519,48,0,0,mobile_payment,0,0
USR_2217,74.92448857048043,11,4,0,1923,25,1,0,mobile_payment,0,0
USR_2218,432.40491991830265,16,2,0,2436,20,1,0,mobile_payment,0,0
USR_2219,310.8640861290793,19,6,0,3498,9,6,1,credit_card,0,1
USR_2220,183.81523429428847,8,5,0,2858,3,9,1,credit_card,0,1
USR_2221,25.056318028744773,21,1,0,1640,6,8,1,bank_transfer,0,1
USR_2222,273.28202691176915,21,7,0,2770,24,1,0,credit_card,0,0
USR_2223,462.380680458254,12,4,0,528,18,0,0,mobile_payment,0,0
USR_2224,302.2261180241592,13,5,0,698,25,1,0,bank_transfer,0,0
USR_2225,486.10879626355165,9,7,0,566,3,3,1,credit_card,0,1
USR_2226,76.86104795252467,17,5,0,1484,3,6,0,bank_transfer,0,1
USR_2227,288.46950125147004,17,9,0,1621,6,8,0,mobile_payment,0,1
USR_2228,401.08127352315046,15,2,0,980,17,1,0,credit_card,0,0
USR_2229,267.51495825160094,17,6,0,786,7,8,1,mobile_payment,0,1
USR_2230,54.62251443386157,16,3,0,523,41,0,0,mobile_payment,0,0
USR_2231,295.61414075813667,16,5,0,2097,19,0,0,bank_transfer,0,0
USR_2232,309.75157386281114,20,5,0,3289,21,0,0,bank_transfer,0,0
USR_2233,367.0675317529228,11,4,0,545,21,1,0,bank_transfer,0,0
USR_2234,382.9936424310822,16,0,0,560,19,1,0,bank_transfer,0,0
USR_2235,387.67861722319753,7,7,0,3377,43,0,0,bank_transfer,0,0
USR_2236,335.08775288309334,14,9,0,1975,39,1,0,credit_card,0,0
USR_2237,115.74748134514249,16,1,0,3427,40,1,0,bank_transfer,0,0
USR_2238,208.07552036134487,21,3,0,1164,5,6,1,credit_card,0,1
USR_2239,390.30368658105533,18,2,0,1304,34,0,0,credit_card,0,0
USR_2240,477.1792218663985,18,5,0,670,33,1,0,mobile_payment,0,0
USR_2241,48.68401276994478,6,0,0,2420,1,7,1,credit_card,0,1
USR_2242,272.41297212062545,15,8,0,2308,6,7,1,mobile_payment,0,1
USR_2243,163.13591294891015,22,4,0,1057,34,1,0,mobile_payment,0,0
USR_2244,4672.691915931438,4,42,0,94,29,1,0,bank_transfer,1,0
USR_2245,257.84723492466037,6,3,0,1537,26,1,0,bank_transfer,0,0
USR_2246,306.983776872703,22,3,0,308,15,0,0,bank_transfer,0,0
USR_2247,14.78839339554581,20,0,0,3257,45,1,0,credit_card,0,0
USR_2248,392.30122037858354,7,8,0,2206,9,4,1,bank_transfer,0,1
USR_2249,411.74224431712935,16,8,0,200,35,0,0,mobile_payment,0,0
USR_2250,483.10030403828716,7,3,0,3446,5,9,1,bank_transfer,0,1
USR_2251,98.51542928010053,14,9,0,3078,7,7,1,bank_transfer,0,1
USR_2252,301.3307555568645,7,9,0,207,4,6,1,mobile_payment,0,1
USR_2253,219.04643300343332,21,3,0,2677,49,1,0,credit_card,0,0
USR_2254,174.06564726212181,14,6,0,1102,6,9,1,credit_card,0,1
USR_2255,287.1603912043773,9,3,0,3155,31,0,0,credit_card,0,0
USR_2256,393.36771567953963,18,0,0,831,38,1,0,mobile_payment,0,0
USR_2257,21.295863888152955,20,8,0,1012,31,0,0,mobile_payment,0,0
USR_2258,485.0060551574315,7,1,0,1633,33,0,0,credit_card,0,0
USR_2259,406.8419769957983,14,4,0,2462,12,1,0,bank_transfer,0,0
USR_2260,378.06531478633343,6,3,0,2651,33,0,0,mobile_payment,0,0
USR_2261,382.5898172684467,8,7,0,2832,35,0,0,credit_card,0,0
USR_2262,200.63974771313977,22,5,0,1340,14,0,0,credit_card,0,0
USR_2263,378.2940699139587,16,6,0,2309,22,1,0,credit_card,0,0
USR_2264,199.51740221544924,13,1,0,2545,46,1,0,credit_card,0,0
USR_2265,450.3663464916486,17,3,0,2592,8,9,1,bank_transfer,0,1
USR_2266,96.83896782017014,16,3,0,944,43,1,0,bank_transfer,0,0
USR_2267,153.25023786542422,18,1,0,919,48,0,0,mobile_payment,0,0
USR_2268,280.15539592254726,20,9,0,579,12,0,0,mobile_payment,0,0
USR_2269,166.41340758476352,22,3,0,2070,41,1,0,credit_card,0,0
USR_2270,217.87625019468396,17,8,0,2583,33,0,0,bank_transfer,0,0
USR_2271,251.2871178053114,16,7,0,1655,18,0,0,mobile_payment,0,0
USR_2272,429.61314091861925,15,0,0,1115,8,7,1,bank_transfer,0,1
USR_2273,266.36420426825947,22,7,0,414,31,1,0,mobile_payment,0,0
USR_2274,187.60532582113464,18,8,0,214,33,1,0,credit_card,0,0
USR_2275,1983.7047893639162,4,42,1,20,47,0,0,credit_card,1,0
USR_2276,210.25122960817663,22,9,0,518,6,4,1,mobile_payment,0,1
USR_2277,262.71069116304125,10,0,0,1682,44,1,1,bank_transfer,0,0
USR_2278,375.5962800295858,14,7,0,2062,29,0,0,bank_transfer,0,0
USR_2279,69.31390032444594,9,4,0,3510,21,1,0,credit_card,0,0
USR_2280,118.58850223718393,14,8,0,3304,21,1,0,credit_card,0,0
USR_2281,196.03046777564987,21,8,1,2670,26,0,0,bank_transfer,0,0
USR_2282,186.59521850856214,12,5,0,599,13,1,0,bank_transfer,0,0
USR_2283,201.95656292655374,19,2,0,885,17,1,0,credit_card,0,0
USR_2284,398.82541967375903,19,6,0,931,16,0,0,mobile_payment,0,0
USR_2285,168.83565745146484,12,2,0,428,27,1,0,mobile_payment,0,0
USR_2286,255.93010839730567,21,6,0,2520,35,1,0,bank_transfer,0,0
USR_2287,3938.056815495743,2,42,0,113,40,0,0,bank_transfer,1,0
USR_2288,123.7674895899665,12,4,0,1304,17,0,0,mobile_payment,0,0
USR_2289,362.16073970229405,13,4,0,1418,6,7,1,credit_card,0,1
USR_2290,278.08454667175766,6,3,0,3551,1,6,0,credit_card,0,1
USR_2291,228.92276988537523,22,2,0,1779,29,0,0,credit_card,0,0
USR_2292,406.79417310177377,12,7,0,614,19,1,0,mobile_payment,0,0
USR_2293,129.3126770007392,11,5,0,418,14,0,0,credit_card,0,0
USR_2294,442.75622560101834,11,5,0,1327,20,1,0,mobile_payment,0,0
USR_2295,284.91388032968484,6,1,0,697,47,1,0,mobile_payment,0,0
USR_2296,308.4956908960325,15,3,0,2964,6,8,1,bank_transfer,0,1
USR_2297,438.77889244278197,13,4,0,328,31,0,0,mobile_payment,0,0
USR_2298,410.6155170461746,12,9,0,2284,20,0,0,mobile_payment,0,0
USR_2299,304.7654137227312,14,4,0,2383,27,1,0,bank_transfer,0,0
USR_2300,379.0619748856053,6,2,0,715,27,0,0,bank_transfer,0,0
USR_2301,222.32655021411946,16,9,0,2342,40,1,0,mobile_payment,0,0
USR_2302,278.2150992148757,8,4,0,2831,29,0,0,bank_transfer,0,0
USR_2303,40.41436698717045,11,4,0,2558,32,1,0,credit_card,0,0
USR_2304,54.03037982002295,16,1,0,1394,9,5,1,credit_card,0,1
USR_2305,416.4184480513027,10,4,0,545,19,0,0,mobile_payment,0,0
USR_2306,39.23911128442336,9,2,0,1452,8,4,1,bank_transfer,0,1
USR_2307,93.00557155997757,13,2,0,3113,1,3,1,bank_transfer,0,1
USR_2308,399.9580028857163,15,4,0,3288,40,1,0,credit_card,0,0
USR_2309,10.56151580784558,8,8,0,2524,49,0,0,mobile_payment,0,0
USR_2310,148.3781211344735,18,1,0,644,35,0,0,mobile_payment,0,0
USR_2311,296.17894233504467,22,8,0,2214,5,8,1,mobile_payment,0,1
USR_2312,301.7704664199553,10,2,0,3074,41,0,0,credit_card,0,0
USR_2313,390.80492503244204,13,6,0,1424,32,0,0,bank_transfer,0,0
USR_2314,257.9038647011635,6,0,0,2965,41,0,0,mobile_payment,0,0
USR_2315,3578.9435176476672,5,47,1,17,45,0,1,bank_transfer,1,0
USR_2316,365.4021820149432,19,7,0,990,8,4,1,credit_card,0,1
USR_2317,254.32598700047893,16,8,0,1993,10,1,0,mobile_payment,0,0
USR_2318,308.16063241617223,14,2,0,2062,40,0,0,bank_transfer,0,0
USR_2319,449.909293444975,18,5,0,2713,40,1,1,bank_transfer,0,0
USR_2320,206.71099373006226,22,2,0,578,6,6,1,credit_card,0,1
USR_2321,198.71128475041888,20,5,0,1255,42,1,0,credit_card,0,0
USR_2322,11.739006013737942,7,6,0,2999,44,0,0,mobile_payment,0,0
USR_2323,310.57886814540365,11,4,1,3141,35,1,0,credit_card,0,0
USR_2324,24.58823462949467,12,2,0,2042,11,1,0,bank_transfer,0,0
USR_2325,257.032759966875,7,7,0,3459,43,1,0,mobile_payment,0,0
USR_2326,4055.3335713347365,3,44,1,27,26,0,0,mobile_payment,1,0
USR_2327,279.4613245546349,15,0,0,1622,15,0,1,credit_card,0,0
USR_2328,142.12172095617123,21,8,0,1663,46,1,0,credit_card,0,0
USR_2329,395.2225265101919,14,2,0,2746,40,1,0,mobile_payment,0,0
USR_2330,142.16133200044405,13,1,0,3420,37,1,0,mobile_payment,0,0
USR_2331,369.18557266349035,20,2,0,1853,30,0,0,credit_card,0,0
USR_2332,309.0266430432133,12,6,0,2929,2,8,1,credit_card,0,1
USR_2333,93.29818540652059,9,9,0,2164,8,5,1,bank_transfer,0,1
USR_2334,453.515598673651,14,7,0,1343,48,0,0,mobile_payment,0,0
USR_2335,108.3154046490259,7,1,0,2574,36,1,0,bank_transfer,0,0
USR_2336,494.8976663289282,12,6,0,1871,29,0,0,mobile_payment,0,0
USR_2337,13.58213944092098,11,4,0,237,29,1,1,credit_card,0,0
USR_2338,139.1068548000225,20,8,0,837,11,1,0,credit_card,0,0
USR_2339,107.93154566435744,12,6,0,3436,46,0,1,credit_card,0,0
USR_2340,16.856770983526687,11,0,0,2405,36,0,0,bank_transfer,0,0
USR_2341,368.8602710721846,6,0,0,1690,4,3,0,bank_transfer,0,1
USR_2342,349.77864302880215,19,5,0,2692,22,0,0,bank_transfer,0,0
USR_2343,398.25197253391593,6,8,0,1330,27,0,0,bank_transfer,0,0
USR_2344,135.78228776763697,11,0,0,1248,20,1,0,credit_card,0,0
USR_2345,227.72423187065527,22,2,0,2417,23,1,0,bank_transfer,0,0
USR_2346,332.9656255945583,7,4,0,1565,13,0,0,bank_transfer,0,0
USR_2347,225.48656690519036,13,3,0,2593,48,1,0,credit_card,0,0
USR_2348,351.68962745577875,7,0,0,2420,22,1,0,bank_transfer,0,0
USR_2349,320.6469701358167,21,9,0,2794,28,0,0,mobile_payment,0,0
USR_2350,66.17742348086648,9,3,0,2521,3,8,1,credit_card,0,1
USR_2351,392.71112932771433,7,3,0,951,34,1,0,bank_transfer,0,0
USR_2352,363.1314159553339,10,9,0,3238,24,1,0,bank_transfer,0,0
USR_2353,331.3588499325286,22,3,0,2754,29,0,0,bank_transfer,0,0
USR_2354,85.99586707279114,7,2,0,2376,26,0,0,credit_card,0,0
USR_2355,141.3182599097282,19,6,0,2376,10,1,0,bank_transfer,0,0
USR_2356,202.6567454779242,12,0,0,2478,38,0,0,bank_transfer,0,0
USR_2357,147.16551461165727,20,1,0,2662,3,4,1,bank_transfer,0,1
USR_2358,121.62704243130442,18,0,0,2441,3,8,1,credit_card,0,1
USR_2359,404.6252583792701,17,3,1,799,34,0,1,credit_card,0,0
USR_2360,322.73380071649916,7,4,0,2177,6,8,0,mobile_payment,0,1
USR_2361,287.08134445962264,17,9,0,2262,46,0,0,bank_transfer,0,0
USR_2362,120.71682831809439,11,4,0,2608,20,1,0,mobile_payment,0,0
USR_2363,459.85751551163423,6,1,0,951,25,0,0,credit_card,0,0
USR_2364,103.67968915768498,6,2,0,2454,6,3,1,mobile_payment,0,1
USR_2365,399.5259570840918,20,3,0,2447,18,0,0,credit_card,0,0
USR_2366,483.6696066855936,21,9,0,1343,37,0,0,mobile_payment,0,0
USR_2367,366.27543731987566,12,5,0,3025,36,0,0,credit_card,0,0
USR_2368,496.5007998404686,19,5,0,2492,47,0,1,mobile_payment,0,0
USR_2369,329.0150473191939,18,1,0,966,32,1,0,bank_transfer,0,0
USR_2370,116.55556836590854,17,1,0,515,6,6,1,mobile_payment,0,1
USR_2371,109.87155192109054,6,8,0,1140,13,1,0,bank_transfer,0,0
USR_2372,169.0364992851834,17,1,0,1760,41,1,0,bank_transfer,0,0
USR_2373,13.49370990829297,9,1,0,3530,33,0,1,mobile_payment,0,0
USR_2374,344.0322503405889,20,2,0,2559,47,1,0,credit_card,0,0
USR_2375,141.6472144676355,21,8,0,952,37,1,0,bank_transfer,0,0
USR_2376,409.43978382344886,20,5,0,903,15,1,0,mobile_payment,0,0
USR_2377,185.99459877405712,13,5,0,1398,42,0,0,mobile_payment,0,0
USR_2378,245.17868179702322,20,9,0,810,40,0,0,bank_transfer,0,0
USR_2379,483.1875691145809,16,4,0,885,19,0,0,credit_card,0,0
USR_2380,128.66434029316576,14,6,0,1246,21,0,0,bank_transfer,0,0
USR_2381,363.4145077405724,6,3,0,1159,16,1,0,mobile_payment,0,0
USR_2382,380.00771675965444,14,9,1,1461,33,1,1,mobile_payment,0,0
USR_2383,118.28909718658123,17,9,0,2915,9,3,1,bank_transfer,0,1
USR_2384,255.48844993997585,7,2,0,621,20,1,0,credit_card,0,0
USR_2385,181.5989434033545,16,6,0,1499,41,1,0,bank_transfer,0,0
USR_2386,388.2340592660437,19,9,0,790,29,1,0,bank_transfer,0,0
USR_2387,315.01682632422836,7,0,0,2664,37,0,0,bank_transfer,0,0
USR_2388,243.23169688166806,20,5,0,1911,4,8,1,credit_card,0,1
USR_2389,391.88799987338194,19,1,0,1138,36,0,0,bank_transfer,0,0
USR_2390,125.22622930412435,17,1,0,1832,25,0,0,bank_transfer,0,0
USR_2391,379.274721486336,15,7,0,1879,45,1,0,mobile_payment,0,0
USR_2392,434.0334129254839,19,2,0,1081,15,1,0,mobile_payment,0,0
USR_2393,440.5245824357105,20,8,0,1601,4,6,1,credit_card,0,1
USR_2394,394.0000605796059,10,3,0,3376,48,1,0,credit_card,0,0
USR_2395,209.9269418291517,7,5,0,1700,28,1,0,mobile_payment,0,0
USR_2396,491.0859311317352,11,0,0,980,19,0,1,bank_transfer,0,0
USR_2397,196.00088547299555,17,9,0,3615,35,0,0,credit_card,0,0
USR_2398,322.9264455601886,7,9,0,3398,4,7,1,credit_card,0,1
USR_2399,88.92634725403964,9,2,0,350,10,0,0,credit_card,0,0
USR_2400,490.41996033183244,12,3,0,489,19,0,0,mobile_payment,0,0
USR_2401,354.953101713685,21,4,0,3206,42,0,0,bank_transfer,0,0
USR_2402,379.1549971707205,6,0,0,2579,35,1,1,credit_card,0,0
USR_2403,42.23058467146086,6,3,0,1039,43,1,0,mobile_payment,0,0
USR_2404,384.0747289681292,19,4,0,3599,46,0,0,mobile_payment,0,0
USR_2405,389.61448031809465,16,3,0,1554,22,1,0,mobile_payment,0,0
USR_2406,339.1686359174926,17,9,0,1776,47,0,1,credit_card,0,0
USR_2407,153.0357107572684,16,9,0,1175,39,0,0,mobile_payment,0,0
USR_2408,249.94812065883195,11,6,0,2368,6,8,1,mobile_payment,0,1
USR_2409,4869.826063825189,4,46,1,166,43,1,0,bank_transfer,1,0
USR_2410,241.07766256498476,17,7,0,3476,46,0,0,mobile_payment,0,0
USR_2411,129.47368777419837,15,2,0,925,28,0,0,credit_card,0,0
USR_2412,181.05752338210021,13,4,0,1989,11,1,0,mobile_payment,0,0
USR_2413,89.67420011781232,12,9,0,2448,39,1,0,bank_transfer,0,0
USR_2414,122.72664019597954,19,7,0,1568,5,3,1,mobile_payment,0,1
USR_2415,47.51863449185696,9,6,0,922,41,1,0,credit_card,0,0
USR_2416,955.0633468174622,2,39,1,23,42,1,0,mobile_payment,1,0
USR_2417,269.9012371079476,13,9,0,2340,49,1,0,credit_card,0,0
USR_2418,204.40356591874246,10,6,0,3500,24,0,1,mobile_payment,0,0
USR_2419,272.16431425670413,13,1,0,1673,15,1,0,mobile_payment,0,0
USR_2420,317.8636819559608,13,3,0,3299,45,0,0,credit_card,0,0
USR_2421,461.72060875098106,12,7,0,3602,25,1,0,mobile_payment,0,0
USR_2422,97.55954662029353,9,8,0,3335,30,0,0,credit_card,0,0
USR_2423,154.82072433125663,11,6,0,2903,43,0,0,mobile_payment,0,0
USR_2424,488.1367748086162,17,4,0,2180,49,0,1,credit_card,0,0
USR_2425,191.88456345777695,17,0,0,352,47,1,0,mobile_payment,0,0
USR_2426,21.055208871090542,8,8,0,2109,44,0,0,mobile_payment,0,0
USR_2427,82.34531139220782,15,5,0,2108,42,1,0,mobile_payment,0,0
USR_2428,3171.2307172212536,0,29,1,153,17,0,0,bank_transfer,1,0
USR_2429,495.06233978615694,8,9,0,324,21,0,0,mobile_payment,0,0
USR_2430,146.6467160056993,18,9,0,941,48,0,0,bank_transfer,0,0
USR_2431,462.53595089875074,9,1,0,2772,27,0,0,credit_card,0,0
USR_2432,497.9842751222607,15,9,0,2548,49,0,0,bank_transfer,0,0
USR_2433,4489.388018173255,1,30,1,161,30,1,0,mobile_payment,1,0
USR_2434,26.26619438212526,6,3,0,2933,36,1,0,mobile_payment,0,0
USR_2435,1634.4439680303497,2,16,1,132,21,0,0,bank_transfer,1,0
USR_2436,245.9786370028601,13,1,0,3139,3,3,1,bank_transfer,0,1
USR_2437,209.02428632662813,20,9,0,2113,40,0,0,bank_transfer,0,0
USR_2438,307.0268798330662,13,8,0,1844,43,1,0,mobile_payment,0,0
USR_2439,225.03542675856832,11,1,1,2902,16,0,0,credit_card,0,0
USR_2440,467.69765614302736,19,8,0,3380,40,1,0,bank_transfer,0,0
USR_2441,272.02246055262043,7,0,0,862,13,1,0,credit_card,0,0
USR_2442,349.92577011659665,12,6,0,1196,26,1,0,bank_transfer,0,0
USR_2443,449.2777835948233,13,5,0,3326,38,0,0,bank_transfer,0,0
USR_2444,81.96721915827162,15,5,0,1689,12,1,0,bank_transfer,0,0
USR_2445,122.56998051807899,18,1,0,2443,33,1,0,credit_card,0,0
USR_2446,62.58614363226738,6,0,0,2970,12,0,0,mobile_payment,0,0
USR_2447,78.42281562265701,14,9,0,2464,48,1,0,mobile_payment,0,0
USR_2448,261.1661437977742,15,7,0,2323,36,0,0,mobile_payment,0,0
USR_2449,167.37783689405737,7,7,0,3434,10,1,0,mobile_payment,0,0
USR_2450,217.35469136810988,16,1,1,3139,24,0,0,bank_transfer,0,0
USR_2451,491.42001757909026,10,3,0,1836,23,0,0,credit_card,0,0
USR_2452,4017.7501969458185,0,20,1,63,13,0,0,bank_transfer,1,0
USR_2453,274.997914691057,8,1,0,1453,13,0,0,mobile_payment,0,0
USR_2454,58.44686597628897,21,8,0,1826,34,0,0,mobile_payment,0,0
USR_2455,166.06319349930052,20,3,0,2299,5,3,1,bank_transfer,0,1
USR_2456,268.4877026005533,13,3,0,2195,6,3,1,bank_transfer,0,1
USR_2457,473.8495555230155,10,3,0,1097,20,0,0,mobile_payment,0,0
USR_2458,201.70182842890668,8,4,0,1131,21,1,0,bank_transfer,0,0
USR_2459,41.80428114518821,10,9,0,2279,24,1,0,mobile_payment,0,0
USR_2460,200.1991095005553,14,7,0,3204,35,1,1,credit_card,0,0
USR_2461,1274.9824499316471,3,35,0,50,33,1,0,credit_card,1,0
USR_2462,122.69491051280819,19,2,0,499,35,0,0,bank_transfer,0,0
USR_2463,312.8644053508453,12,0,0,480,1,9,1,credit_card,0,1
USR_2464,43.03769443980402,20,1,0,374,45,0,0,mobile_payment,0,0
USR_2465,237.7146405625183,13,3,0,3277,36,1,0,mobile_payment,0,0
USR_2466,308.63617714527453,8,8,0,3478,47,0,1,credit_card,0,0
USR_2467,216.71061226007347,16,0,0,3648,9,4,0,mobile_payment,0,1
USR_2468,19.371911805627875,20,5,0,2436,32,1,0,credit_card,0,0
USR_2469,492.90448488240406,15,5,0,1617,18,0,0,bank_transfer,0,0
USR_2470,189.8867259968623,8,9,0,912,17,0,0,mobile_payment,0,0
USR_2471,391.5028215973008,20,2,0,1025,3,7,1,credit_card,0,1
USR_2472,3560.960169201506,5,47,1,58,10,1,0,bank_transfer,1,0
USR_2473,242.75821092677523,16,8,0,3224,4,3,0,bank_transfer,0,1
USR_2474,200.3471848793883,16,9,0,2480,35,1,0,credit_card,0,0
USR_2475,177.84422245970777,8,2,0,1631,24,1,0,bank_transfer,0,0
USR_2476,20.707174831811585,18,0,0,3171,34,1,0,bank_transfer,0,0
USR_2477,186.41025954870673,13,1,0,793,48,1,0,credit_card,0,0
USR_2478,445.85009529576973,16,3,0,1468,25,0,0,bank_transfer,0,0
USR_2479,348.292735910905,16,3,0,3427,6,5,1,mobile_payment,0,1
USR_2480,81.25720095676552,18,1,0,1555,32,1,1,mobile_payment,0,0
USR_2481,299.6659522651422,8,9,0,363,21,1,0,credit_card,0,0
USR_2482,447.19312137494705,11,5,0,3575,28,0,0,bank_transfer,0,0
USR_2483,353.01668007277914,15,5,0,678,43,1,0,credit_card,0,0
USR_2484,82.8553522547814,17,2,0,3444,17,0,0,bank_transfer,0,0
USR_2485,435.23792339990337,19,0,0,3084,32,0,0,bank_transfer,0,0
USR_2486,1451.8788163853617,0,18,0,147,20,0,0,credit_card,1,0
USR_2487,232.49731071304748,15,8,0,2713,43,0,0,mobile_payment,0,0
USR_2488,267.80995224768174,8,3,0,2422,6,3,1,bank_transfer,0,1
USR_2489,426.7482361453157,18,8,0,2222,46,1,0,bank_transfer,0,0
USR_2490,466.4876726223539,18,4,0,1224,2,8,1,mobile_payment,0,1
USR_2491,465.5299101173725,19,6,0,3585,33,0,0,mobile_payment,0,0
USR_2492,13.897548826484913,19,2,0,977,33,0,0,bank_transfer,0,0
USR_2493,461.72535793687405,12,2,0,1772,43,0,0,bank_transfer,0,0
USR_2494,36.64961334077044,17,7,0,1258,27,1,0,bank_transfer,0,0
USR_2495,140.22909184054333,9,0,0,1205,6,4,1,mobile_payment,0,1
USR_2496,262.3440488166381,21,7,0,483,48,1,0,bank_transfer,0,0
USR_2497,245.16358761215307,15,7,0,1737,24,0,0,bank_transfer,0,0
USR_2498,306.3077990048221,21,2,0,1344,9,6,1,bank_transfer,0,1
USR_2499,3944.743251823848,0,28,1,54,38,1,0,mobile_payment,1,0
USR_2500,467.8440830238062,21,8,0,3107,38,0,0,bank_transfer,0,0
USR_2501,127.86893562514763,6,3,1,2014,29,1,0,mobile_payment,0,0
USR_2502,144.27210007885807,10,6,0,1187,9,5,1,credit_card,0,1
USR_2503,461.16158848959753,18,8,0,2813,12,1,0,bank_transfer,0,0
USR_2504,3447.0738595302396,5,14,1,13,25,1,0,credit_card,1,0
USR_2505,308.68480273335683,8,4,0,1368,28,0,0,mobile_payment,0,0
USR_2506,344.0506165121493,22,9,1,3468,9,9,1,bank_transfer,0,1
USR_2507,257.71544448057233,10,2,0,1567,45,1,0,mobile_payment,0,0
USR_2508,350.17362062333723,10,4,0,2758,31,0,0,mobile_payment,0,0
USR_2509,94.64977654586383,20,1,0,463,24,1,0,bank_transfer,0,0
USR_2510,427.78979405805455,15,3,0,2223,4,3,1,bank_transfer,0,1
USR_2511,78.61258784024393,17,1,0,3613,7,5,1,mobile_payment,0,1
USR_2512,206.39809771471735,16,2,0,3619,5,7,1,credit_card,0,1
USR_2513,46.87622464102084,6,4,0,620,11,1,0,bank_transfer,0,0
USR_2514,277.1534286205261,8,8,0,1648,16,1,0,mobile_payment,0,0
USR_2515,338.1754456385632,9,2,0,2142,40,0,1,bank_transfer,0,0
USR_2516,471.1986011966924,8,9,0,3628,8,4,1,bank_transfer,0,1
USR_2517,372.27473598904044,8,5,0,2415,46,1,1,mobile_payment,0,0
USR_2518,275.14042906253405,12,3,0,3074,13,0,0,mobile_payment,0,0
USR_2519,466.98233841346354,6,3,0,3190,19,1,0,credit_card,0,0
USR_2520,244.4340506400295,7,9,0,3635,31,1,0,bank_transfer,0,0
USR_2521,284.99077001844597,17,9,0,1631,33,0,1,credit_card,0,0
USR_2522,302.08827855834693,22,4,0,3409,27,0,0,credit_card,0,0
USR_2523,210.89006568441775,8,6,1,924,20,0,0,credit_card,0,0
USR_2524,420.85651837725385,17,3,0,2854,10,0,1,credit_card,0,0
USR_2525,100.73621003407897,17,7,0,3476,41,0,0,credit_card,0,0
USR_2526,281.87267328208793,11,8,0,736,25,1,0,credit_card,0,0
USR_2527,363.89429553172505,15,8,0,3226,23,1,0,credit_card,0,0
USR_2528,505.4162625905806,1,40,1,60,42,0,0,mobile_payment,1,0
USR_2529,443.1200142527964,19,1,0,2031,16,0,0,credit_card,0,0
USR_2530,1350.5768030054942,3,12,1,108,28,0,1,mobile_payment,1,0
USR_2531,325.1491110700374,16,4,0,2536,34,0,0,mobile_payment,0,0
USR_2532,203.1764907033575,20,0,0,1562,14,1,0,mobile_payment,0,0
USR_2533,239.40710381129816,13,3,0,281,19,0,0,mobile_payment,0,0
USR_2534,454.07023836079424,18,4,0,2359,13,0,0,mobile_payment,0,0
USR_2535,466.0449566643123,15,8,0,2063,4,9,1,bank_transfer,0,1
USR_2536,448.75288845283967,14,7,0,381,15,0,0,mobile_payment,0,0
USR_2537,77.80172228868273,12,0,0,3538,21,0,0,bank_transfer,0,0
USR_2538,426.5411704520117,8,2,0,3398,29,0,0,bank_transfer,0,0
USR_2539,474.69822820052536,17,2,0,2050,35,1,0,mobile_payment,0,0
USR_2540,187.01235034106628,20,5,0,2521,21,1,0,mobile_payment,0,0
USR_2541,264.13668181661797,18,3,0,212,42,0,0,mobile_payment,0,0
USR_2542,391.756675348368,11,3,0,197,21,1,0,bank_transfer,0,0
USR_2543,285.4182874071679,13,0,0,1051,47,1,0,bank_transfer,0,0
